Id,Firstname,Surname,Born,Born country,Gender,Year,Category,Motivation
596,George Bernard,Shaw,1856-07-26,Ireland,male,1925,Literature,"""for his work which is marked by both idealism and humanity its stimulating satire often being infused with a singular poetic beauty"""
594,Władysław,Reymont,1867-05-07,Russian Empire (now Poland),male,1924,Literature,"""for his great national epic <I>The Peasants</I>"""
593,William Butler,Yeats,1865-06-13,Ireland,male,1923,Literature,"""for his always inspired poetry which in a highly artistic form gives expression to the spirit of a whole nation"""
592,Jacinto,Benavente,1866-08-12,Spain,male,1922,Literature,"""for the happy manner in which he has continued the illustrious traditions of the Spanish drama"""
590,Anatole,France,1844-04-16,France,male,1921,Literature,"""in recognition of his brilliant literary achievements characterized as they are by a nobility of style a profound human sympathy grace and a true Gallic temperament"""
589,Knut,Hamsun,1859-08-04,Norway,male,1920,Literature,"""for his monumental work <I>Growth of the Soil</I>"""
588,Carl,Spitteler,1845-04-24,Switzerland,male,1919,Literature,"""in special appreciation of his epic <I>Olympian Spring</I>"""
587,Henrik,Pontoppidan,1857-07-24,Denmark,male,1917,Literature,"""for his authentic descriptions of present-day life in Denmark"""
586,Karl,Gjellerup,1857-06-02,Denmark,male,1917,Literature,"""for his varied and rich poetry which is inspired by lofty ideals"""
585,Verner,von Heidenstam,1859-07-06,Sweden,male,1916,Literature,"""in recognition of his significance as the leading representative of a new era in our literature"""
584,Romain,Rolland,1866-01-29,France,male,1915,Literature,"""as a tribute to the lofty idealism of his literary production and to the sympathy and love of truth with which he has described different types of human beings"""
583,Rabindranath,Tagore,1861-05-07,India,male,1913,Literature,"""because of his profoundly sensitive fresh and beautiful verse by which with consummate skill he has made his poetic thought expressed in his own English words a part of the literature of the West"""
582,Gerhart,Hauptmann,1862-11-15,Prussia (now Poland),male,1912,Literature,"""primarily in recognition of his fruitful varied and outstanding production in the realm of dramatic art"""
581,Maurice,Maeterlinck,1862-08-29,Belgium,male,1911,Literature,"""in appreciation of his many-sided literary activities and especially of his dramatic works which are distinguished by a wealth of imagination and by a poetic fancy which reveals sometimes in the guise of a fairy tale a deep inspiration while in a mysterious way they appeal to the readers' own feelings and stimulate their imaginations"""
580,Paul,Heyse,1830-03-15,Prussia (now Germany),male,1910,Literature,"""as a tribute to the consummate artistry permeated with idealism which he has demonstrated during his long productive career as a lyric poet dramatist novelist and writer of world-renowned short stories"""
579,Selma,Lagerlöf,1858-11-20,Sweden,female,1909,Literature,"""in appreciation of the lofty idealism vivid imagination and spiritual perception that characterize her writings"""
578,Rudolf,Eucken,1846-01-05,East Friesland (now Germany),male,1908,Literature,"""in recognition of his earnest search for truth his penetrating power of thought his wide range of vision and the warmth and strength in presentation with which in his numerous works he has vindicated and developed an idealistic philosophy of life"""
577,Rudyard,Kipling,1865-12-30,British India (now India),male,1907,Literature,"""in consideration of the power of observation originality of imagination virility of ideas and remarkable talent for narration which characterize the creations of this world-famous author"""
576,Giosuè,Carducci,1835-07-27,Tuscany (now Italy),male,1906,Literature,"""not only in consideration of his deep learning and critical research but above all as a tribute to the creative energy freshness of style and lyrical force which characterize his poetic masterpieces"""
575,Henryk,Sienkiewicz,1846-05-05,Poland,male,1905,Literature,"""because of his outstanding merits as an epic writer"""
574,José,Echegaray,1832-04-19,Spain,male,1904,Literature,"""in recognition of the numerous and brilliant compositions which in an individual and original manner have revived the great traditions of the Spanish drama"""
573,Frédéric,Mistral,1830-09-08,France,male,1904,Literature,"""in recognition of the fresh originality and true inspiration of his poetic production which faithfully reflects the natural scenery and native spirit of his people and in addition his significant work as a Proven&ccedil;al philologist"""
572,Bjørnstjerne,Bjørnson,1832-12-08,Norway,male,1903,Literature,"""as a tribute to his noble magnificent and versatile poetry which has always been distinguished by both the freshness of its inspiration and the rare purity of its spirit"""
571,Theodor,Mommsen,1817-11-30,Schleswig (now Germany),male,1902,Literature,"""the greatest living master of the art of historical writing with special reference to his monumental work <I>A history of Rome</I>"""
569,Sully,Prudhomme,1839-03-16,France,male,1901,Literature,"""in special recognition of his poetic composition which gives evidence of lofty idealism artistic perfection and a rare combination of the qualities of both heart and intellect"""
568,Doctors Without Borders,,,,org,1999,Peace,"""in recognition of the organisation's pioneering humanitarian work on several continents"""
567,David,Trimble,1944-10-15,Northern Ireland,male,1998,Peace,"""for their efforts to find a peaceful solution to the conflict in Northern Ireland"""
566,John,Hume,1937-01-18,Northern Ireland,male,1998,Peace,"""for their efforts to find a peaceful solution to the conflict in Northern Ireland"""
565,Jody,Williams,1950-10-09,USA,female,1997,Peace,"""for their work for the banning and clearing of anti-personnel mines"""
564,International Campaign to Ban Landmines,,,,org,1997,Peace,"""for their work for the banning and clearing of anti-personnel mines"""
563,José,Ramos-Horta,1949-12-26,East Timor,male,1996,Peace,"""for their work towards a just and peaceful solution to the conflict in East Timor"""
562,Carlos Filipe Ximenes,Belo,1948-02-03,East Timor,male,1996,Peace,"""for their work towards a just and peaceful solution to the conflict in East Timor"""
561,Pugwash Conferences on Science and World Affairs,,,,org,1995,Peace,"""for their efforts to diminish the part played by nuclear arms in international politics and in the longer run to eliminate such arms"""
560,Joseph,Rotblat,1908-11-04,Russian Empire (now Poland),male,1995,Peace,"""for their efforts to diminish the part played by nuclear arms in international politics and in the longer run to eliminate such arms"""
559,Yitzhak,Rabin,1922-03-01,British Mandate of Palestine (now Israel),male,1994,Peace,"""for their efforts to create peace in the Middle East"""
558,Shimon,Peres,1923-08-16,Poland (now Belarus),male,1994,Peace,"""for their efforts to create peace in the Middle East"""
557,Yasser,Arafat,1929-08-24,Egypt,male,1994,Peace,"""for their efforts to create peace in the Middle East"""
556,F.W.,de Klerk,1936-03-18,South Africa,male,1993,Peace,"""for their work for the peaceful termination of the apartheid regime and for laying the foundations for a new democratic South Africa"""
555,Nelson,Mandela,1918-07-18,South Africa,male,1993,Peace,"""for their work for the peaceful termination of the apartheid regime and for laying the foundations for a new democratic South Africa"""
554,Rigoberta,Menchú Tum,1959-01-09,Guatemala,female,1992,Peace,"""for her struggle for social justice and ethno-cultural reconciliation based on respect for the rights of indigenous peoples"""
553,Aung San Suu Kyi,,1945-06-19,Burma (now Myanmar),female,1991,Peace,"""for her non-violent struggle for democracy and human rights"""
552,Mikhail,Gorbachev,1931-03-02,USSR (now Russia),male,1990,Peace,"""for the leading role he played in the radical changes in East-West relations"""
551,Lhamo,Thondup,1935-07-06,Tibet (now China),male,1989,Peace,"""for advocating peaceful solutions based upon tolerance and mutual respect in order to preserve the historical and cultural heritage of his people"""
550,United Nations Peacekeeping Forces,,,,org,1988,Peace,"""for preventing armed clashes and creating conditions for negotiations"""
549,Oscar,Arias Sánchez,1940-09-13,Costa Rica,male,1987,Peace,"""for his work for lasting peace in Central America"""
548,Elie,Wiesel,1928-09-30,Romania,male,1986,Peace,"""for being a messenger to mankind: his message is one of peace atonement and dignity"""
547,International Physicians for the Prevention of Nuclear War,,,,org,1985,Peace,"""for spreading authoritative information and by creating awareness of the catastrophic consequences of nuclear war"""
546,Desmond,Tutu,1931-10-07,South Africa,male,1984,Peace,"""for his role as a unifying leader figure in the non-violent campaign to resolve the problem of apartheid in South Africa"""
545,Lech,Wałęsa,1943-09-29,Poland,male,1983,Peace,"""for non-violent struggle for free trade unions and human rights in Poland"""
544,Alfonso,García Robles,1911-03-20,Mexico,male,1982,Peace,"""for their work for disarmament and nuclear and weapon-free zones"""
543,Alva,Myrdal,1902-01-31,Sweden,female,1982,Peace,"""for their work for disarmament and nuclear and weapon-free zones"""
541,Adolfo,Pérez Esquivel,1931-11-26,Argentina,male,1980,Peace,"""for being a source of inspiration to repressed people especially in Latin America"""
540,Anjezë Gonxhe,Bojaxhiu,1910-08-26,Ottoman Empire (now North Macedonia),female,1979,Peace,"""for her work for bringing help to suffering humanity"""
539,Menachem,Begin,1913-08-16,Russian Empire (now Belarus),male,1978,Peace,"""for jointly having negotiated peace between Egypt and Israel in 1978"""
538,Anwar,al-Sadat,1918-12-25,Egypt,male,1978,Peace,"""for jointly having negotiated peace between Egypt and Israel in 1978"""
537,Amnesty International,,,,org,1977,Peace,"""for worldwide respect for human rights"""
536,Mairead,Corrigan,1944-01-27,Northern Ireland,female,1976,Peace,"""for the courageous efforts in founding a movement to put an end to the violent conflict in Northern Ireland"""
535,Betty,Williams,1943-05-22,Northern Ireland,female,1976,Peace,"""for the courageous efforts in founding a movement to put an end to the violent conflict in Northern Ireland"""
534,Andrei,Sakharov,1921-05-21,Russia,male,1975,Peace,"""for his struggle for human rights in the Soviet Union for disarmament and cooperation between all nations"""
533,Eisaku,Satō,1901-03-27,Japan,male,1974,Peace,"""for his contribution to stabilize conditions in the Pacific rim area and for signing the Nuclear Non-Proliferation Treaty"""
532,Seán,MacBride,1904-01-26,France,male,1974,Peace,"""for his efforts to secure and develop human rights throughout the world"""
531,Le Duc Tho,,1911-10-14,Vietnam,male,1973,Peace,"""for jointly having negotiated a cease fire in Vietnam in 1973"""
530,Henry,Kissinger,1923-05-27,Germany,male,1973,Peace,"""for jointly having negotiated a cease fire in Vietnam in 1973"""
529,Willy,Brandt,1913-12-18,Germany,male,1971,Peace,"""for paving the way for a meaningful dialogue between East and West"""
528,Norman,Borlaug,1914-03-25,USA,male,1970,Peace,"""for having given a well-founded hope - the green revolution"""
527,International Labour Organization,,,,org,1969,Peace,"""for creating international legislation insuring certain norms for working conditions in every country"""
526,René,Cassin,1887-10-05,France,male,1968,Peace,"""for his struggle to ensure the rights of man as stipulated in the UN Declaration"""
525,United Nations Children's Fund,,,,org,1965,Peace,"""for its effort to enhance solidarity between nations and reduce the difference between rich and poor states"""
524,Martin Luther,King Jr.,1929-01-15,USA,male,1964,Peace,"""for his non-violent struggle for civil rights for the Afro-American population"""
523,League of Red Cross Societies,,,,org,1963,Peace,"""for promoting the principles of the Geneva Convention and cooperation with the UN"""
520,Dag,Hammarskjöld,1905-07-29,Sweden,male,1961,Peace,"""for developing the UN into an effective and constructive international organization capable of giving life to the principles and aims expressed in the UN Charter"""
519,Albert,Lutuli,,Southern Rhodesia (now Zimbabwe),male,1960,Peace,"""for his non-violent struggle against apartheid"""
518,Philip,Noel-Baker,1889-11-01,United Kingdom,male,1959,Peace,"""for his longstanding contribution to the cause of disarmament and peace"""
517,Georges,Pire,1910-02-10,Belgium,male,1958,Peace,"""for his efforts to help refugees to leave their camps and return to a life of freedom and dignity"""
516,Lester Bowles,Pearson,1897-04-23,Canada,male,1957,Peace,"""for his crucial contribution to the deployment of a United Nations Emergency Force in the wake of the Suez Crisis"""
515,Office of the United Nations High Commissioner for Refugees,,1950-12-14,,org,1954,Peace,"""for its efforts to heal the wounds of war by providing help and protection to refugees all over the world"""
515,Office of the United Nations High Commissioner for Refugees,,1950-12-14,,org,1981,Peace,"""for promoting the fundamental rights of refugees"""
514,George C.,Marshall,1880-12-31,USA,male,1953,Peace,"""for proposing and supervising the plan for the economic recovery of Europe"""
513,Albert,Schweitzer,1875-01-14,Germany (now France),male,1952,Peace,"""for his altruism reverence for life and tireless humanitarian work which has helped making the idea of brotherhood between men and nations a living one"""
512,Léon,Jouhaux,1879-07-01,France,male,1951,Peace,"""for having devoted his life to the fight against war through the promotion of social justice and brotherhood among men and nations"""
511,Ralph,Bunche,1904-08-07,USA,male,1950,Peace,"""for his work as mediator in Palestine in 1948-1949"""
510,John,Boyd Orr,1880-09-23,Scotland,male,1949,Peace,"""for his lifelong effort to conquer hunger and want thereby helping to remove a major cause of military conflict and war"""
509,American Friends Service Committee,,,,org,1947,Peace,"""for their pioneering work in the international peace movement and compassionate effort to relieve human suffering thereby promoting the fraternity between nations"""
508,Friends Service Council,,,,org,1947,Peace,"""for their pioneering work in the international peace movement and compassionate effort to relieve human suffering thereby promoting the fraternity between nations"""
507,John R.,Mott,1865-05-25,USA,male,1946,Peace,"""for his contribution to the creation of a peace-promoting religious brotherhood across national boundaries"""
506,Emily Greene,Balch,1867-01-08,USA,female,1946,Peace,"""for her lifelong work for the cause of peace"""
505,Cordell,Hull,1871-10-02,USA,male,1945,Peace,"""for his indefatigable work for international understanding and his pivotal role in establishing the United Nations"""
503,Nansen International Office for Refugees,,,,org,1938,Peace,"""for having carried on the work of Fridtjof Nansen to the benefit of refugees across Europe"""
502,Robert,Cecil,1864-09-14,United Kingdom,male,1937,Peace,"""for his tireless effort in support of the League of Nations disarmament and peace"""
501,Carlos,Saavedra Lamas,1878-11-01,Argentina,male,1936,Peace,"""for his role as father of the Argentine Antiwar Pact of 1933 which he also used as a means to mediate peace between Paraguay and Bolivia in 1935"""
500,Carl,von Ossietzky,1889-10-03,Germany,male,1935,Peace,"""for his burning love for freedom of thought and expression and his valuable contribution to the cause of peace"""
499,Arthur,Henderson,1863-09-13,Scotland,male,1934,Peace,"""for his untiring struggle and his courageous efforts as Chairman of the League of Nations Disarmament Conference 1931-34"""
498,Sir Norman,Angell,1872-12-26,United Kingdom,male,1933,Peace,"""for having exposed by his pen the illusion of war and presented a convincing plea for international cooperation and peace"""
497,Nicholas Murray,Butler,1862-04-02,USA,male,1931,Peace,"""for their assiduous effort to revive the ideal of peace and to rekindle the spirit of peace in their own nation and in the whole of mankind"""
496,Jane,Addams,1860-09-06,USA,female,1931,Peace,"""for their assiduous effort to revive the ideal of peace and to rekindle the spirit of peace in their own nation and in the whole of mankind"""
495,Nathan,Söderblom,1866-01-15,Sweden,male,1930,Peace,"""for promoting Christian unity and helping create 'that new attitude of mind which is necessary if peace between nations is to become reality'"""
494,Frank B.,Kellogg,1856-12-22,USA,male,1929,Peace,"""for his crucial role in bringing about the Briand-Kellogg Pact"""
493,Ludwig,Quidde,1858-03-23,Germany,male,1927,Peace,"""for their contribution to the emergence in France and Germany of a public opinion which favours peaceful international cooperation"""
492,Ferdinand,Buisson,1841-12-20,France,male,1927,Peace,"""for their contribution to the emergence in France and Germany of a public opinion which favours peaceful international cooperation"""
491,Gustav,Stresemann,1878-05-10,Germany,male,1926,Peace,"""for their crucial role in bringing about the Locarno Treaty"""
490,Aristide,Briand,1862-03-28,France,male,1926,Peace,"""for their crucial role in bringing about the Locarno Treaty"""
489,Charles G.,Dawes,1865-08-27,USA,male,1925,Peace,"""for his crucial role in bringing about the Dawes Plan"""
488,Sir Austen,Chamberlain,1863-10-16,United Kingdom,male,1925,Peace,"""for his crucial role in bringing about the Locarno Treaty"""
487,Fridtjof,Nansen,1861-10-10,Norway,male,1922,Peace,"""for his leading role in the repatriation of prisoners of war in international relief work and as the League of Nations' High Commissioner for refugees"""
486,Christian,Lange,1869-09-17,Norway,male,1921,Peace,"""for their lifelong contributions to the cause of peace and organized internationalism"""
485,Hjalmar,Branting,1860-11-23,Sweden,male,1921,Peace,"""for their lifelong contributions to the cause of peace and organized internationalism"""
484,Léon,Bourgeois,1851-05-21,France,male,1920,Peace,"""for his longstanding contribution to the cause of peace and justice and his prominent role in the establishment of the League of Nations"""
483,Woodrow,Wilson,1856-12-28,USA,male,1919,Peace,"""for his role as founder of the League of Nations"""
482,International Committee of the Red Cross,,,,org,1944,Peace,"""for the great work it has performed during the war on behalf of humanity"""
482,International Committee of the Red Cross,,,,org,1963,Peace,"""for promoting the principles of the Geneva Convention and cooperation with the UN"""
482,International Committee of the Red Cross,,,,org,1917,Peace,"""for the efforts to take care of wounded soldiers and prisoners of war and their families"""
481,Henri,La Fontaine,1854-04-22,Belgium,male,1913,Peace,"""for his unparalleled contribution to the organization of peaceful internationalism"""
480,Elihu,Root,1845-02-15,USA,male,1912,Peace,"""for bringing about better understanding between the countries of North and South America and initiating important arbitration agreements between the United States and other countries"""
479,Alfred,Fried,1864-11-11,Austria,male,1911,Peace,"""for his effort to expose and fight what he considers to be the main cause of war namely the anarchy in international relations"""
478,Tobias,Asser,1838-04-28,the Netherlands,male,1911,Peace,"""for his role as co-founder of the Institut de droit international initiator of the Conferences on International Private Law (Conférences de Droit international privé) at the Hague and pioneer in the field of international legal relations"""
477,Permanent International Peace Bureau,,,,org,1910,Peace,"""for acting as a link between the peace societies of the various countries and helping them to organize the world rallies of the international peace movement"""
476,Paul Henri,d'Estournelles de Constant,1852-11-22,France,male,1909,Peace,"""for their prominent position in the international movement for peace and arbitration"""
475,Auguste,Beernaert,1829-07-26,Belgium,male,1909,Peace,"""for their prominent position in the international movement for peace and arbitration"""
474,Fredrik,Bajer,1837-04-21,Denmark,male,1908,Peace,"""for their long time work for the cause of peace as politicians peace society leaders orators and authors"""
473,Klas Pontus,Arnoldson,1844-10-27,Sweden,male,1908,Peace,"""for their long time work for the cause of peace as politicians peace society leaders orators and authors"""
472,Louis,Renault,1843-05-21,France,male,1907,Peace,"""for his decisive influence upon the conduct and outcome of the Hague and Geneva Conferences"""
471,Ernesto Teodoro,Moneta,1833-09-20,Austrian Empire (now Italy),male,1907,Peace,"""for his work in the press and in peace meetings both public and private for an understanding between France and Italy"""
470,Theodore,Roosevelt,1858-10-27,USA,male,1906,Peace,"""for his role in bringing to an end the bloody war recently waged between two of the world's great powers Japan and Russia"""
468,Bertha,von Suttner,1843-06-09,Austrian Empire (now Czech Republic),female,1905,Peace,"""for her audacity to oppose the horrors of war"""
467,Institute of International Law,,,,org,1904,Peace,"""for its striving in public law to develop peaceful ties between nations and to make the laws of war more humane"""
466,Randal,Cremer,1828-03-18,United Kingdom,male,1903,Peace,"""for his longstanding and devoted effort in favour of the ideas of peace and arbitration"""
465,Albert,Gobat,1843-05-21,Switzerland,male,1902,Peace,"""for his eminently practical administration of the Inter-Parliamentary Union"""
464,Élie,Ducommun,1833-02-19,Switzerland,male,1902,Peace,"""for his untiring and skilful directorship of the Bern Peace Bureau"""
463,Frédéric,Passy,1822-05-20,France,male,1901,Peace,"""for his lifelong work for international peace conferences diplomacy and arbitration"""
462,Henry,Dunant,1828-05-08,Switzerland,male,1901,Peace,"""for his humanitarian efforts to help wounded soldiers and create international understanding"""
461,Günter,Blobel,1936-05-21,Germany (now Poland),male,1999,Medicine,"""for the discovery that proteins have intrinsic signals that govern their transport and localization in the cell"""
460,Ferid,Murad,1936-09-14,USA,male,1998,Medicine,"""for their discoveries concerning nitric oxide as a signalling molecule in the cardiovascular system"""
459,Louis J.,Ignarro,1941-05-31,USA,male,1998,Medicine,"""for their discoveries concerning nitric oxide as a signalling molecule in the cardiovascular system"""
458,Robert F.,Furchgott,1916-06-04,USA,male,1998,Medicine,"""for their discoveries concerning nitric oxide as a signalling molecule in the cardiovascular system"""
457,Stanley B.,Prusiner,1942-05-28,USA,male,1997,Medicine,"""for his discovery of Prions - a new biological principle of infection"""
456,Rolf M.,Zinkernagel,1944-01-06,Switzerland,male,1996,Medicine,"""for their discoveries concerning the specificity of the cell mediated immune defence"""
455,Peter C.,Doherty,1940-10-15,Australia,male,1996,Medicine,"""for their discoveries concerning the specificity of the cell mediated immune defence"""
454,Eric F.,Wieschaus,1947-06-08,USA,male,1995,Medicine,"""for their discoveries concerning the genetic control of early embryonic development"""
453,Christiane,Nüsslein-Volhard,1942-10-20,Germany,female,1995,Medicine,"""for their discoveries concerning the genetic control of early embryonic development"""
452,Edward B.,Lewis,1918-05-20,USA,male,1995,Medicine,"""for their discoveries concerning the genetic control of early embryonic development"""
451,Martin,Rodbell,1925-12-01,USA,male,1994,Medicine,"""for their discovery of G-proteins and the role of these proteins in signal transduction in cells"""
450,Alfred G.,Gilman,1941-07-01,USA,male,1994,Medicine,"""for their discovery of G-proteins and the role of these proteins in signal transduction in cells"""
449,Phillip A.,Sharp,1944-06-06,USA,male,1993,Medicine,"""for their discoveries of split genes"""
448,Richard J.,Roberts,1943-09-06,United Kingdom,male,1993,Medicine,"""for their discoveries of split genes"""
447,Edwin G.,Krebs,1918-06-06,USA,male,1992,Medicine,"""for their discoveries concerning reversible protein phosphorylation as a biological regulatory mechanism"""
446,Edmond H.,Fischer,1920-04-06,China,male,1992,Medicine,"""for their discoveries concerning reversible protein phosphorylation as a biological regulatory mechanism"""
445,Bert,Sakmann,1942-06-12,Germany,male,1991,Medicine,"""for their discoveries concerning the function of single ion channels in cells"""
444,Erwin,Neher,1944-03-20,Germany,male,1991,Medicine,"""for their discoveries concerning the function of single ion channels in cells"""
443,E. Donnall,Thomas,1920-03-15,USA,male,1990,Medicine,"""for their discoveries concerning organ and cell transplantation in the treatment of human disease"""
442,Joseph E.,Murray,1919-04-01,USA,male,1990,Medicine,"""for their discoveries concerning organ and cell transplantation in the treatment of human disease"""
441,Harold E.,Varmus,1939-12-18,USA,male,1989,Medicine,"""for their discovery of the cellular origin of retroviral oncogenes"""
440,J. Michael,Bishop,1936-02-22,USA,male,1989,Medicine,"""for their discovery of the cellular origin of retroviral oncogenes"""
439,George H.,Hitchings,1905-04-18,USA,male,1988,Medicine,"""for their discoveries of important principles for drug treatment"""
438,Gertrude B.,Elion,1918-01-23,USA,female,1988,Medicine,"""for their discoveries of important principles for drug treatment"""
437,Sir James W.,Black,1924-06-14,Scotland,male,1988,Medicine,"""for their discoveries of important principles for drug treatment"""
436,Susumu,Tonegawa,1939-09-05,Japan,male,1987,Medicine,"""for his discovery of the genetic principle for generation of antibody diversity"""
435,Rita,Levi-Montalcini,1909-04-22,Italy,female,1986,Medicine,"""for their discoveries of growth factors"""
434,Stanley,Cohen,1922-11-17,USA,male,1986,Medicine,"""for their discoveries of growth factors"""
433,Joseph L.,Goldstein,1940-04-18,USA,male,1985,Medicine,"""for their discoveries concerning the regulation of cholesterol metabolism"""
432,Michael S.,Brown,1941-04-13,USA,male,1985,Medicine,"""for their discoveries concerning the regulation of cholesterol metabolism"""
431,César,Milstein,1927-10-08,Argentina,male,1984,Medicine,"""for theories concerning the specificity in development and control of the immune system and the discovery of the principle for production of monoclonal antibodies"""
430,Georges J.F.,Köhler,1946-04-17,Germany,male,1984,Medicine,"""for theories concerning the specificity in development and control of the immune system and the discovery of the principle for production of monoclonal antibodies"""
429,Niels K.,Jerne,1911-12-23,United Kingdom,male,1984,Medicine,"""for theories concerning the specificity in development and control of the immune system and the discovery of the principle for production of monoclonal antibodies"""
428,Barbara,McClintock,1902-06-16,USA,female,1983,Medicine,"""for her discovery of mobile genetic elements"""
427,John R.,Vane,1927-03-29,United Kingdom,male,1982,Medicine,"""for their discoveries concerning prostaglandins and related biologically active substances"""
426,Bengt I.,Samuelsson,1934-05-21,Sweden,male,1982,Medicine,"""for their discoveries concerning prostaglandins and related biologically active substances"""
425,Sune K.,Bergström,1916-01-10,Sweden,male,1982,Medicine,"""for their discoveries concerning prostaglandins and related biologically active substances"""
424,Torsten N.,Wiesel,1924-06-03,Sweden,male,1981,Medicine,"""for their discoveries concerning information processing in the visual system"""
423,David H.,Hubel,1926-02-27,Canada,male,1981,Medicine,"""for their discoveries concerning information processing in the visual system"""
422,Roger W.,Sperry,1913-08-20,USA,male,1981,Medicine,"""for his discoveries concerning the functional specialization of the cerebral hemispheres"""
421,George D.,Snell,1903-12-19,USA,male,1980,Medicine,"""for their discoveries concerning genetically determined structures on the cell surface that regulate immunological reactions"""
420,Jean,Dausset,1916-10-19,France,male,1980,Medicine,"""for their discoveries concerning genetically determined structures on the cell surface that regulate immunological reactions"""
419,Baruj,Benacerraf,1920-10-29,Venezuela,male,1980,Medicine,"""for their discoveries concerning genetically determined structures on the cell surface that regulate immunological reactions"""
418,Godfrey N.,Hounsfield,1919-08-28,United Kingdom,male,1979,Medicine,"""for the development of computer assisted tomography"""
417,Allan M.,Cormack,1924-02-23,South Africa,male,1979,Medicine,"""for the development of computer assisted tomography"""
416,Hamilton O.,Smith,1931-08-23,USA,male,1978,Medicine,"""for the discovery of restriction enzymes and their application to problems of molecular genetics"""
415,Daniel,Nathans,1928-10-30,USA,male,1978,Medicine,"""for the discovery of restriction enzymes and their application to problems of molecular genetics"""
414,Werner,Arber,1929-06-03,Switzerland,male,1978,Medicine,"""for the discovery of restriction enzymes and their application to problems of molecular genetics"""
413,Rosalyn,Yalow,1921-07-19,USA,female,1977,Medicine,"""for the development of radioimmunoassays of peptide hormones"""
412,Andrew V.,Schally,1926-11-30,Poland (now Lithuania),male,1977,Medicine,"""for their discoveries concerning the peptide hormone production of the brain"""
411,Roger,Guillemin,1924-01-11,France,male,1977,Medicine,"""for their discoveries concerning the peptide hormone production of the brain"""
410,D. Carleton,Gajdusek,1923-09-09,USA,male,1976,Medicine,"""for their discoveries concerning new mechanisms for the origin and dissemination of infectious diseases"""
409,Baruch S.,Blumberg,1925-07-28,USA,male,1976,Medicine,"""for their discoveries concerning new mechanisms for the origin and dissemination of infectious diseases"""
408,Howard M.,Temin,1934-12-10,USA,male,1975,Medicine,"""for their discoveries concerning the interaction between tumour viruses and the genetic material of the cell"""
407,Renato,Dulbecco,1914-02-22,Italy,male,1975,Medicine,"""for their discoveries concerning the interaction between tumour viruses and the genetic material of the cell"""
406,David,Baltimore,1938-03-07,USA,male,1975,Medicine,"""for their discoveries concerning the interaction between tumour viruses and the genetic material of the cell"""
405,George E.,Palade,1912-11-19,Romania,male,1974,Medicine,"""for their discoveries concerning the structural and functional organization of the cell"""
404,Christian,de Duve,1917-10-02,United Kingdom,male,1974,Medicine,"""for their discoveries concerning the structural and functional organization of the cell"""
403,Albert,Claude,1898-08-24,Belgium,male,1974,Medicine,"""for their discoveries concerning the structural and functional organization of the cell"""
402,Nikolaas,Tinbergen,1907-04-15,the Netherlands,male,1973,Medicine,"""for their discoveries concerning organization and elicitation of individual and social behaviour patterns"""
401,Konrad,Lorenz,1903-11-07,Austria,male,1973,Medicine,"""for their discoveries concerning organization and elicitation of individual and social behaviour patterns"""
400,Karl,von Frisch,1886-11-20,Austria,male,1973,Medicine,"""for their discoveries concerning organization and elicitation of individual and social behaviour patterns"""
399,Rodney R.,Porter,1917-10-08,United Kingdom,male,1972,Medicine,"""for their discoveries concerning the chemical structure of antibodies"""
398,Gerald M.,Edelman,1929-07-01,USA,male,1972,Medicine,"""for their discoveries concerning the chemical structure of antibodies"""
397,Earl W.,Sutherland Jr.,1915-11-19,USA,male,1971,Medicine,"""for his discoveries concerning the mechanisms of the action of hormones"""
396,Julius,Axelrod,1912-05-30,USA,male,1970,Medicine,"""for their discoveries concerning the humoral transmitters in the nerve terminals and the mechanism for their storage release and inactivation"""
395,Ulf,von Euler,1905-02-07,Sweden,male,1970,Medicine,"""for their discoveries concerning the humoral transmitters in the nerve terminals and the mechanism for their storage release and inactivation"""
394,Sir Bernard,Katz,1911-03-26,Germany,male,1970,Medicine,"""for their discoveries concerning the humoral transmitters in the nerve terminals and the mechanism for their storage release and inactivation"""
393,Salvador E.,Luria,1912-08-13,Italy,male,1969,Medicine,"""for their discoveries concerning the replication mechanism and the genetic structure of viruses"""
392,Alfred D.,Hershey,1908-12-04,USA,male,1969,Medicine,"""for their discoveries concerning the replication mechanism and the genetic structure of viruses"""
391,Max,Delbrück,1906-09-04,Germany,male,1969,Medicine,"""for their discoveries concerning the replication mechanism and the genetic structure of viruses"""
390,Marshall W.,Nirenberg,1927-04-10,USA,male,1968,Medicine,"""for their interpretation of the genetic code and its function in protein synthesis"""
389,H. Gobind,Khorana,1922-01-09,India,male,1968,Medicine,"""for their interpretation of the genetic code and its function in protein synthesis"""
388,Robert W.,Holley,1922-01-28,USA,male,1968,Medicine,"""for their interpretation of the genetic code and its function in protein synthesis"""
387,George,Wald,1906-11-18,USA,male,1967,Medicine,"""for their discoveries concerning the primary physiological and chemical visual processes in the eye"""
386,Keffer,Hartline,1903-12-22,USA,male,1967,Medicine,"""for their discoveries concerning the primary physiological and chemical visual processes in the eye"""
385,Ragnar,Granit,1900-10-30,Russian Empire (now Finland),male,1967,Medicine,"""for their discoveries concerning the primary physiological and chemical visual processes in the eye"""
384,Charles B.,Huggins,1901-09-22,Canada,male,1966,Medicine,"""for his discoveries concerning hormonal treatment of prostatic cancer"""
